检验日期	钢线线径	槽轮槽距	班次	单晶编号	验证类型	异常类型	线径	切割时间	切割刀号	切割机台	配方编码	前后排别	排别	成品电导率	成品PH值	成品浓度	成品浊度	成品温度	成品表面张力	成品COD	柠檬酸	置换量	离子液添加量	原液添加比例	清液池电导率	清液池PH	清液池浓度	清液池温度	清液池COD	线痕	TTV
2024-08-12	32	181.5	夜班	CLPC295240742602D42Y07W	0.6-1.6	#N/A	0.032	2024/8/12 22:36	N2B4072408120972	XQ-B4-07	G12-XXSD-110A	B4前排	B排	8.44	6.15	1.29%	28.9	24.7	28.2	24770	0	6.00%	7.00%	0.85 	7.79	5.8	0.0126 	24.6	24255	1	4
2024-08-14	28	175	白班	CLPC295240743001D72N02	0.6-1.6	#N/A	0.028	2024/8/14 4:03	N1B2142408130982	XQ-B2-14	G12130-H26-FQ-29	B2后排	B排	7.94	6.09	1.27%	36.8	24.7	28	24512.5	0	5.00%	7.00%	0.73 	7.94	5.9	0.0124 	24	24000	0	1
2024-08-12	32	181.5	白班	CLPC295240743001D72N03	0.6-1.6	#N/A	0.032	2024/8/12 7:48	N1B4152408110932	XQ-B4-15	G12-XXSD-110A	B4后排	B排	8.09	6.14	1.28%	37.5	25.8	27.9	24782.5	0	6.00%	7.00%	0.85 	7.93	5.88	0.0127 	23.1	24310	1	0
2024-08-12	32	181.5	白班	CLPC295240743001D72N04	0.6-1.6	断缝	0.032	2024/8/12 0:07	N1B4092408110852	XQ-B4-09	G12-YS33-130-110	B4后排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24630	#N/A	#N/A	#N/A	#N/A	8.02	5.87	0.0126 	23.7	24255	2	4
2024-08-13	32	181.5	白班	CLPC295240743001D72N05	0.6-1.6	跳线	0.032	2024/8/13 6:30	N2B4042408121052	XQ-B4-04	G12-XXSD-110A	B4前排	B排	8.56	6.08	1.28%	37.5	24.9	28.1	24780	0	5.52%	7.00%	0.82 	7.78	5.8	0.0126 	23.7	24285	0	15
2024-08-13	32	181.5	白班	CLPC295240743001D72N06W	0.6-1.6	断上线	0.032	2024/8/13 8:21	N2B4012408120992	XQ-B4-01	G12-XXSD-110A	B4前排	B排	7.98	6.14	1.28%	53.6	25.1	28	24780	0	5.45%	7.00%	0.82 	7.82	5.81	0.0126 	23.8	24285	17	10
2024-08-13	28	176.5	夜班	CLPC295240743402D32N03	0.6-1.6	#N/A	0.028	2024/8/13 14:39	N1B2132408130991	XQ-B2-13	G12-130-H26-FQ-29	B2后排	B排	7.72	6.16	1.27%	60	25.8	28	24455	0	5.45%	7.00%	0.82 	7.65	5.83	0.0124 	24.9	24025	0	2
2024-08-13	28	175	白班	CLPC295240743402D32N04	0.6-1.6	设备故障	0.028	2024/8/13 6:22	N1B2142408120912	XQ-B2-14	G12130-H26-FQ-29	B2后排	B排	8.56	6.08	1.28%	37.5	24.9	28.1	24780	0	5.52%	7.00%	0.82 	7.78	5.8	0.0126 	23.7	24285	1	2
2024-08-12	32	181.5	夜班	CLPC295240743402D32N05	0.6-1.6	跳线	0.032	2024/8/12 22:44	N1B4132408121002	XQ-B4-13	G12-YS33-130-XQB	B4后排	B排	8.44	6.15	1.29%	28.9	24.7	28.2	24770	0	6.00%	7.00%	0.85 	7.79	5.8	0.0126 	24.6	24255	4	90
2024-08-12	32	181.5	白班	CLPC295240743602D22Y06	0.6-1.6	#N/A	0.032	2024/8/12 3:01	N2B3072408110872	XQ-B3-07	G12-XXSD-110A	B3前排	B排	8.1	6.16	1.28%	38.8	25.9	28	24782.5	0	6.00%	7.00%	0.85 	8.08	5.85	0.0127 	23.4	24310	8	8
2024-08-13	32	181.5	白班	CLPC295240743801D83V02	0.6-1.6	跳线	0.032	2024/8/13 9:13	N1B3052408131041	XQ-B3-05	G12-XXSD-110A	B3前排	B排	7.53	6.09	1.27%	34.7	26.1	27.9	24780	4米调配	5.45%	7.00%	0.82 	7.82	5.81	0.0126 	23.8	24285	0	3
2024-08-14	28	175	白班	CLPC295240743801D83V03V	0.6-1.6	断缝	0.028	2024/8/14 2:48	N1B1142408130852	XQ-B1-14	G12130-H26-FQ-29	B1后排	B排	7.41	6.14	1.27%	86.8	25	28	24512.5	4米调配	5.00%	7.00%	0.73 	7.84	5.83	0.0124 	24.3	24000	0	2
2024-08-12	28	176.5	白班	CLPC295240744002D52Y03	0.6-1.6	加切	0.028	2024/8/12 5:45	N1B2152408110862	XQ-B2-15	G12130-H26-FQ-29	B2后排	B排	8.13	6.18	1.28%	38.3	25.6	27.8	24782.5	0	6.00%	7.00%	0.85 	8.17	5.79	0.0127 	22.9	24310	0	2
2024-08-12	28	175	白班	CLPC295240744002D52Y04	0.6-1.6	#N/A	0.028	2024/8/12 6:37	N1B1102408110662	XQ-B1-10	G12130-H26-FQ-XXSD	B1后排	B排	8.03	6.12	1.28%	29.5	24.4	27.8	24782.5	0	6.00%	7.00%	0.85 	7.93	5.88	0.0127 	23.1	24310	0	2
2024-08-13	32	181.5	白班	CLPC295240744002D52Y07W	0.6-1.6	#N/A	0.032	2024/8/13 8:38	N2B4062408120832	XQ-B4-06	G12-XXSD-110A	B4前排	B排	7.53	6.09	1.27%	34.7	26.1	27.9	24780	4米调配	5.45%	7.00%	0.82 	7.82	5.81	0.0126 	23.8	24285	2	315
2024-08-14	32	181.5	夜班	CLPC295240744102D72Y02F2F1	0.6-1.6	#N/A	0.032	2024/8/14 15:01	N2B4042408141161	XQ-B4-04	G12-XXSD-110A	B4前排	B排	7.23	6.18	1.26%	26.9	25.9	27.9	24800	4米调配	5.00%	7.00%	0.73 	7.2	5.93	0.0123 	23.9	24375	14	71
2024-08-12	32	181.5	白班	CLPC295240744102D72Y03	0.6-1.6	断缝	0.032	2024/8/12 4:54	N1B3032408110962	XQ-B3-03	G12-XXSD-110A	B3前排	B排	8.08	6.14	1.28%	36.9	25.6	28	24782.5	0	6.00%	7.00%	0.85 	8.17	5.79	0.0127 	22.9	24310	2	3
2024-08-12	28	176.5	白班	CLPC295240744102D72Y04	0.6-1.6	#N/A	0.028	2024/8/12 2:13	N1B1112408110672	XQ-B1-11	G12130-H26-FQ-27	B1后排	B排	8.23	6.13	1.28%	41.4	25.1	28	24782.5	0	6.00%	7.00%	0.85 	8.08	5.85	0.0127 	23.4	24310	1	3
2024-08-14	28	176.5	白班	CLPC295240744102D72Y05	0.6-1.6	跳线	0.028	2024/8/14 7:40	N1B2132408131022	XQ-B2-13	G12130-H26-FQ-XXSD	B2后排	B排	7.86	6.14	1.27%	46.5	25	27.9	24512.5	0	5.00%	7.00%	0.73 	7.8	5.85	0.0123 	23.7	24000	0	2
2024-08-12	32	181.5	夜班	CLPC295240744701D52N06W	0.6-1.6	跳线	0.032	2024/8/12 13:50	N2B4072408120941	XQ-B4-07	G12-XXSD-110A	B4前排	B排	8.21	6.19	1.29%	51.4	25.4	27.9	24782.5	0	6.00%	7.00%	0.85 	8.25	5.87	0.0126 	23.5	24310	2	4
2024-08-14	28	175	夜班	CLPC295240744701D62Y03	0.6-1.6	#N/A	0.028	2024/8/14 15:33	N1B1132408140961	XQ-B1-13	G12130-H26-FQ-29	B1后排	B排	7.43	6.15	1.26%	34.1	25.6	27.8	24800	0	5.00%	7.00%	0.73 	7.2	5.93	0.0123 	23.9	24375	1	5
2024-08-14	28	176.5	夜班	CLPC295240744701D62Y04	0.6-1.6	#N/A	0.028	2024/8/14 22:32	N1B2092408140882	XQ-B2-09	G12130-H26-FQ-29	B2后排	B排	7.02	6.28	1.27%	25.9	26.2	27.9	24800	0	5.00%	6.00%	0.73 	7.6	5.82	0.0123 	24.2	24375	7	1
2024-08-14	28	176.5	白班	CLPC295240744701D62Y05	0.6-1.6	#N/A	0.028	2024/8/14 6:07	N1B2152408130982	XQ-B2-15	G12130-H26-FQ-29	B2后排	B排	7.49	6.16	1.28%	24.1	25	28	24512.5	0	5.00%	7.00%	0.74 	7.8	5.85	0.0123 	23.7	24000	0	1
2024-08-13	32	181.5	白班	CLPC295240744901D72N03	0.6-1.6	#N/A	0.032	2024/8/13 3:39	N1B3062408121022	XQ-B3-06	G12-XXSD-110A	B3前排	B排	7.68	6.13	1.27%	45.8	25.5	27.9	24780	0	5.52%	7.00%	0.82 	8.04	5.82	0.0126 	24.1	24285	5	6
2024-08-13	28	175	夜班	CLPC295240745002D52Y02	0.6-1.6	#N/A	0.028	2024/8/13 17:50	N1B1142408130821	XQ-B1-14	G12-130-H26-FQ-29	B1后排	B排	8.89	6.08	1.26%	62.3	24.8	28	24455	0	5.45%	7.00%	0.82 	7.44	5.8	0.0124 	25.2	24025	0	2
2024-08-13	32	181.5	白班	CLPC295240745002D52Y03	0.6-1.6	跳线	0.032	2024/8/13 2:49	N1B4142408121072	XQ-B4-14	G12-YS33-130-110	B4后排	B排	7.77	6.13	1.28%	43.6	24.9	28	24780	0	5.45%	7.00%	0.82 	8.04	5.82	0.0126 	24.1	24285	3	5
2024-08-13	32	181.5	白班	CLPC295240745002D52Y04	0.6-1.6	跳线	0.032	2024/8/13 1:52	N1B3052408121022	XQ-B3-05	G12-XXSD-110A	B3前排	B排	7.58	6.14	1.28%	31.6	25.1	28	24770	0	5.52%	7.00%	0.82 	7.67	5.82	0.0126 	24.1	24255	0	2
2024-08-13	32	181.5	白班	CLPC295240745002D52Y05	0.6-1.6	#N/A	0.032	2024/8/13 8:40	N1B3062408121042	XQ-B3-06	G12-XXSD-110A	B3前排	B排	7.53	6.09	1.27%	34.7	26.1	27.9	24780	4米调配	5.45%	7.00%	0.82 	7.82	5.81	0.0126 	23.8	24285	2	9
2024-08-12	32	181.5	白班	CLPC295240745301D82V03	0.6-1.6	#N/A	0.032	2024/8/12 1:42	N1B4082408110792	XQ-B4-08	G12-XXSD-110A	B4前排	B排	8.2	6.21	1.29%	34.8	25.4	28	24630	0	6.00%	7.00%	0.85 	8.02	5.87	0.0126 	23.7	24255	25	35
2024-08-13	32	181.5	白班	CLPC295240745301D82V04V	0.6-1.6	#N/A	0.032	2024/8/13 0:41	N1B3082408121042	XQ-B3-08	1	B3前排	B排	8.28	6.13	1.28%	52.7	26.1	28	24770	0	5.45%	7.00%	0.82 	7.67	5.82	0.0126 	24.1	24255	4	31
2024-08-14	28	176.5	白班	CLPC295240745501D72Y03	0.6-1.6	#N/A	0.028	2024/8/14 8:33	N1B2152408130992	XQ-B2-15	G12130-H26-FQ-29	B2后排	B排	7.85	6.12	1.27%	39.1	24.8	27.9	24512.5	0	5.00%	7.00%	0.73 	7.78	5.86	0.0123 	23.6	24000	2	1
2024-08-14	28	176.5	白班	CLPC295240745501D72Y04	0.6-1.6	#N/A	0.028	2024/8/14 7:49	N1B1092408130902	XQ-B1-09	G12130-H26-FQ-29	B1后排	B排	7.86	6.14	1.27%	46.5	25	27.9	24512.5	0	5.00%	7.00%	0.73 	7.8	5.85	0.0123 	23.7	24000	6	6
2024-08-14	28	176.5	夜班	CLPC295240745501D72Y05	0.6-1.6	断缝	0.028	2024/8/14 14:32	N1B2132408141031	XQ-B2-13	G12130-H26-FQ-29	B2后排	B排	7.47	6.19	1.27%	24.3	25.8	27.7	24800	0	5.00%	7.00%	0.73 	7.2	5.93	0.0123 	23.9	24375	28	14
2024-08-14	32	181.5	夜班	CLPC295240745702D32Y02	0.6-1.6	断缝	0.032	2024/8/14 17:10	N1B3042408141261	XQ-B3-04	G12-XXSD-110A	B3前排	B排	7.22	6.16	1.26%	36.2	25.8	28	24800	0	5.00%	6.00%	0.73 	7.43	5.95	0.0123 	24.5	24375	2	26
2024-08-14	28	175	白班	CLPC295240745702D32Y03	0.6-1.6	#N/A	0.028	2024/8/14 6:37	N1B2142408130992	XQ-B2-14	G12130-H26-FQ-29	B2后排	B排	7.49	6.16	1.28%	24.1	25	28	24512.5	0	5.00%	7.00%	0.74 	7.8	5.85	0.0123 	23.7	24000	0	8
2024-08-13	28	175	夜班	CLPC295240745702D32Y04	0.6-1.6	#N/A	0.028	2024/8/13 20:44	N1B1142408130831	XQ-B1-14	G12-130-H26-FQ-29	B1后排	B排	8.15	6.09	1.27%	48.4	25.7	28	24455	0	5.45%	7.00%	0.82 	7.65	5.85	0.0124 	24.6	24025	0	3
2024-08-13	28	175	夜班	CLPC295240745702D32Y05	0.6-1.6	断缝	0.028	2024/8/13 23:25	N1B1142408130842	XQ-B1-14	1	B1后排	B排	8.03	6.11	1.27%	42.4	25	27.9	24455	0	5.00%	7.00%	0.73 	7.73	5.79	0.0124 	24.8	24025	1	1
2024-08-13	32	181.5	夜班	CLPC295240745702D32Y06	0.6-1.6	断缝	0.032	2024/8/13 18:32	N2B4062408130861	XQ-B4-06	G12-XXSD-110A	B4前排	B排	8.04	6.17	1.26%	47.4	25.8	28	24455	0	5.52%	7.00%	0.82 	7.97	5.83	0.0124 	24.8	24025	1	18
2024-08-12	28	176.5	夜班	CLPC295240745802D42Y02	0.6-1.6	#N/A	0.028	2024/8/12 12:43	N1B1092408120781	XQ-B1-09	G12130-H26-FQ-27	B1后排	B排	8.15	6.16	1.29%	58.9	24.5	27.9	24782.5	0	6.00%	7.00%	0.85 	8.25	5.87	0.0126 	23.5	24310	1	4
2024-08-12	28	175	白班	CLPC295240745802D42Y03	0.6-1.6	#N/A	0.028	2024/8/12 7:07	N1B1132408110772	XQ-B1-13	G12130-H26-FQ-29	B1后排	B排	8.16	6.08	1.29%	35.5	25.5	27.9	24782.5	0	6.00%	7.00%	0.85 	7.93	5.88	0.0127 	23.1	24310	2	2
2024-08-12	32	181.5	白班	CLPC295240745802D42Y04	0.6-1.6	设备故障	0.032	2024/8/12 1:30	N1B4112408110882	XQ-B4-11	G12-XXSD-110A	B4后排	B排	8.2	6.21	1.29%	34.8	25.4	28	24630	0	6.00%	7.00%	0.85 	8.02	5.87	0.0126 	23.7	24255	0	0
2024-08-14	32	181.5	夜班	CLPC295240745802D52N02W	0.6-1.6	#N/A	0.032	2024/8/14 17:06	N2B4072408141121	XQ-B4-07	G12-YS33-130-110	B4前排	B排	7.22	6.16	1.26%	36.2	25.8	28	24800	0	5.00%	6.00%	0.73 	7.43	5.95	0.0123 	24.5	24375	1	5
2024-08-14	32	181.5	白班	CLPC295240745901D62Y02	0.6-1.6	#N/A	0.032	2024/8/13 23:18	N1B3062408131102	XQ-B3-06	G12-XXSD-110A	B3前排	B排	8.03	6.11	1.27%	42.4	25	27.9	24455	0	5.00%	7.00%	0.73 	7.73	5.79	0.0124 	24.8	24025	1	6
2024-08-13	28	176.5	夜班	CLPC295240745901D62Y03	0.6-1.6	加切	0.028	2024/8/14 0:23	N1B1122408130652	XQ-B1-12	G12130-H26-FQ-29	B1后排	B排	8.04	6.17	1.27%	42.3	24.9	27.8	24455	0	5.00%	7.00%	0.74 	7.8	5.84	0.0123 	24.2	24025	0	1
2024-08-13	28	175	夜班	CLPC295240745901D62Y04	0.6-1.6	#N/A	0.028	2024/8/13 23:10	N1B1132408130902	XQ-B1-13	G12-130-H26-FQ-29	B1后排	B排	8.03	6.11	1.27%	42.4	25	27.9	24455	0	5.00%	7.00%	0.73 	7.73	5.79	0.0124 	24.8	24025	0	1
2024-08-14	28	176.5	白班	CLPC295240746402D42Y02	0.6-1.6	#N/A	0.028	2024/8/14 11:57	N1B2092408140851	XQ-B2-09	G12130-H26-FQ-29	B2后排	B排	7.54	6.15	1.26%	28.3	24.9	27.9	24512.5	0	5.00%	7.00%	0.73 	7.41	5.89	0.0123 	24.5	24000	1	3
2024-08-13	32	181.5	夜班	CLPC295240746402D42Y03	0.6-1.6	#N/A	0.032	2024/8/13 18:05	N1B3042408131171	XQ-B3-04	G12-XXSD-110A	B3前排	B排	8.13	6.22	1.26%	54.2	25.6	28	24455	0	5.45%	7.00%	0.82 	7.97	5.83	0.0124 	24.8	24025	1	9
2024-08-13	32	181.5	夜班	CLPC295240746402D42Y04	0.6-1.6	#N/A	0.032	2024/8/13 12:37	N1B4102408131091	XQ-B4-10	G12-XXSD-100-TSI	B4后排	B排	7.85	6.14	1.26%	48.5	25.3	28	24780	0	5.45%	7.00%	0.82 	7.79	5.81	0.0126 	24.5	24285	12	16
2024-08-13	28	175	夜班	CLPC295240746402D42Y05	0.6-1.6	#N/A	0.028	2024/8/13 14:56	N1B1132408130871	XQ-B1-13	G12-130-H26-FQ-29	B1后排	B排	7.91	6.09	1.26%	56.4	25.6	28.2	24455	0	5.45%	7.00%	0.82 	7.65	5.83	0.0124 	24.9	24025	2	3
2024-08-14	32	181.5	白班	CLPC295240746402D42Y06	0.6-1.6	#N/A	0.032	2024/8/14 1:51	N2B4012408131052	XQ-B4-01	G12-XXSD-110A	B4前排	B排	7.96	6.18	1.26%	36.3	24.9	27.9	24455	0	5.00%	7.00%	0.73 	7.8	5.84	0.0123 	24.2	24025	0	2
2024-08-14	32	181.5	夜班	CLPC295240746402D42Y07W	0.6-1.6	#N/A	0.032	2024/8/14 21:51	N2B4022408141162	XQ-B4-02	G12-XXSD-110A	B4前排	B排	7.4	6.29	1.27%	39.7	25.7	27.9	24800	0	5.00%	6.00%	0.74 	7.23	5.92	0.0123 	24.2	24375	0	4
2024-08-12	32	181.5	夜班	CLPC295240746501D62Y05	0.6-1.6	#N/A	0.032	2024/8/12 17:41	N1B4102408121011	XQ-B4-10	G12-XXSD-100-TSI	B4后排	B排	8.09	6.16	1.30%	53.2	25.8	27.8	24770	0	6.00%	7.00%	0.85 	8.14	5.86	0.0126 	23.8	24255	0	13
2024-08-13	28	176.5	夜班	CLPC295240746501D72Y03	0.6-1.6	跳线	0.028	2024/8/13 15:05	N1B1122408130631	XQ-B1-12	G12130-H26-FQ-XCL	B1后排	B排	7.91	6.09	1.26%	56.4	25.6	28.2	24455	0	5.45%	7.00%	0.82 	7.65	5.83	0.0124 	24.9	24025	26	240
2024-08-13	32	181.5	白班	CLPC295240746501D72Y04	0.6-1.6	#N/A	0.032	2024/8/13 12:17	N1B4082408130931	XQ-B4-08	G12-XXSD-110A	B4前排	B排	7.8	6.1	1.27%	42.9	26	28.1	24780	4米调配	5.45%	7.00%	0.82 	7.79	5.81	0.0126 	24.5	24285	28	237
2024-08-13	28	176.5	夜班	CLPC295240746501D72Y05	0.6-1.6	#N/A	0.028	2024/8/13 20:32	N1B1152408130981	XQ-B1-15	G12-130-H26-FQ-29	B1后排	B排	8.15	6.09	1.27%	48.4	25.7	28	24455	0	5.45%	7.00%	0.82 	7.65	5.85	0.0124 	24.6	24025	4	2
2024-08-13	32	181.5	白班	CLPC295240746802D52Y03	0.6-1.6	#N/A	0.032	2024/8/13 4:37	N1B4082408120902	XQ-B4-08	G12-XXSD-110A	B4前排	B排	7.68	6.13	1.27%	45.8	25.5	27.9	24780	0	5.52%	7.00%	0.82 	7.89	5.8	0.0126 	23.9	24285	37	35
2024-08-13	32	181.5	夜班	CLPC295240746802D52Y04	0.6-1.6	断缝	0.032	2024/8/13 12:45	N1B3052408131051	XQ-B3-05	G12-XXSD-110A	B3前排	B排	7.85	6.14	1.26%	48.5	25.3	28	24780	0	5.45%	7.00%	0.82 	7.79	5.81	0.0126 	24.5	24285	2	2
2024-08-13	32	181.5	白班	CLPC295240747002D32N06W	0.6-1.6	#N/A	0.032	2024/8/12 23:10	N2B4042408121022	XQ-B4-04	G12-XXSD-110A	B4前排	B排	8.44	6.15	1.29%	28.9	24.7	28.2	24770	0	6.00%	7.00%	0.85 	7.79	5.8	0.0126 	24.6	24255	2	10
2024-08-14	28	176.5	白班	CLPC295240747002D42Y02	0.6-1.6	跳线	0.028	2024/8/13 22:16	N1B1092408130872	XQ-B1-09	G12130-H26-FQ-29	B1后排	B排	8.85	6.17	1.27%	23.2	25.1	28.1	24455	0	5.00%	7.00%	0.74 	7.73	5.79	0.0124 	24.8	24025	1	1
2024-08-13	32	181.5	夜班	CLPC295240747002D42Y03	0.6-1.6	#N/A	0.032	2024/8/13 20:27	N1B3042408131181	XQ-B3-04	G12-XXSD-110A	B3前排	B排	8.15	6.09	1.27%	48.4	25.7	28	24455	0	5.45%	7.00%	0.82 	7.65	5.85	0.0124 	24.6	24025	0	12
2024-08-14	28	175	白班	CLPC295240747002D42Y04	0.6-1.6	#N/A	0.028	2024/8/14 7:43	N1B1132408130932	XQ-B1-13	G12130-H26-FQ-29	B1后排	B排	7.86	6.14	1.27%	46.5	25	27.9	24512.5	0	5.00%	7.00%	0.73 	7.8	5.85	0.0123 	23.7	24000	1	2
2024-08-14	32	181.5	白班	CLPC295240747002D42Y05	0.6-1.6	#N/A	0.032	2024/8/14 3:51	N1B3062408131122	XQ-B3-06	G12-XXSD-110A	B3前排	B排	7.94	6.1	1.27%	39.8	25	28	24512.5	0	5.00%	7.00%	0.73 	7.84	5.83	0.0124 	24.3	24000	5	10
2024-08-13	32	181.5	夜班	CLPC295240747002D42Y06	0.6-1.6	#N/A	0.032	2024/8/13 18:55	N2B4032408131101	XQ-B4-03	G12-XXSD-110A	B4前排	B排	8.04	6.17	1.26%	47.4	25.8	28	24455	0	5.52%	7.00%	0.82 	7.97	5.83	0.0124 	24.8	24025	0	16
2024-08-12	32	181.5	夜班	CLPC295240747201D72Y05W	0.6-1.6	#N/A	0.032	2024/8/12 19:48	N2B4072408120961	XQ-B4-07	G12-XXSD-110A	B4前排	B排	8.02	6.18	1.29%	65	25.6	28	24770	0	6.00%	7.00%	0.85 	7.8	5.85	0.0126 	24.8	24255	2	3
2024-08-13	32	181.5	夜班	CLPC295240747301D82V03F1F1	0.6-1.6	#N/A	0.032	2024/8/13 21:41	N2B4072408131062	XQ-B4-07	G12-XXSD-110A	B4前排	B排	8.85	6.17	1.27%	23.2	25.1	28.1	24455	0	5.00%	7.00%	0.74 	7.65	5.85	0.0124 	24.6	24025	4	14
2024-08-13	32	181.5	白班	CLPC295240747402D52N04	0.6-1.6	#N/A	0.032	2024/8/13 3:19	N2B4012408120972	XQ-B4-01	G12-XXSD-110A	B4前排	B排	7.77	6.13	1.28%	43.6	24.9	28	24780	0	5.45%	7.00%	0.82 	8.04	5.82	0.0126 	24.1	24285	0	6
2024-08-14	32	181.5	夜班	CLPC295240747402D72N02	0.6-1.6	#N/A	0.032	2024/8/14 15:49	N1B3062408141171	XQ-B3-06	G12-XXSD-110A	B3前排	B排	7.46	6.17	1.27%	34.6	25.9	27.8	24800	0	5.00%	7.00%	0.73 	7.2	5.93	0.0123 	23.9	24375	8	9
2024-08-12	32	181.5	白班	CLPC295240747502D22N06W	0.6-1.6	跳线	0.032	2024/8/12 2:10	N2B3062408110932	XQ-B3-06	G12-XXSD-110A	B3前排	B排	8.23	6.13	1.28%	41.4	25.1	28	24782.5	0	6.00%	7.00%	0.85 	8.08	5.85	0.0127 	23.4	24310	3	5
2024-08-14	28	176.5	夜班	CLPC295240747502D32Y03	0.6-1.6	#N/A	0.028	2024/8/14 19:51	N1B2152408141031	XQ-B2-15	G12130-H26-FQ-29	B2后排	B排	7.29	6.27	1.26%	37	25.6	27.8	24800	0	5.00%	6.00%	0.73 	7.23	5.92	0.0123 	24.2	24375	9	2
2024-08-12	32	181.5	白班	CLPC295240747702D52Y06	0.6-1.6	断缝	0.032	2024/8/12 10:57	N2B3072408120901	XQ-B3-07	G12-XXSD-110A	B3前排	B排	8.04	6.19	1.29%	39.5	24.9	27.9	24782.5	0	6.00%	7.00%	0.85 	8.05	5.84	0.0126 	23.8	24310	5	9
2024-08-14	32	181.5	夜班	CLPC295240747702D62Y03	0.6-1.6	#N/A	0.032	2024/8/15 1:20	N1B3062408141212	XQ-B3-06	G12-XXSD-110A	B3前排	B排	7.65	6.22	1.26%	27.7	25.5	27.9	24800	0	5.00%	6.00%	0.73 	7.32	5.85	0.0123 	24	24375	11	9
2024-08-13	32	181.5	夜班	CLPC295240747702D62Y04	0.6-1.6	#N/A	0.032	2024/8/13 19:50	N1B3012408131021	XQ-B3-01	G12-XXSD-110A	B3前排	B排	8.04	6.17	1.26%	47.4	25.8	28	24455	0	5.52%	7.00%	0.82 	7.97	5.83	0.0124 	24.8	24025	1	4
2024-08-13	28	175	夜班	CLPC295240747802D42N02	0.6-1.6	#N/A	0.028	2024/8/13 11:21	N1B2142408130921	XQ-B2-14	G12130-H26-FQ-29	B2后排	B排	8.42	6.14	1.27%	73.3	24.5	28	24780	0	5.45%	7.00%	0.82 	7.52	5.78	0.0126 	24.3	24285	1	14
2024-08-13	32	181.5	白班	CLPC295240747802D42N03	0.6-1.6	断缝	0.032	2024/8/13 10:12	N1B3032408131051	XQ-B3-03	G12-XXSD-110A	B3前排	B排	7.87	6.14	1.27%	51.7	25.4	27.8	24780	0	5.45%	7.00%	0.82 	7.52	5.78	0.0126 	24.3	24285	0	4
2024-08-13	32	181.5	夜班	CLPC295240747802D42N04	0.6-1.6	跳线	0.032	2024/8/13 17:51	N1B3022408131161	XQ-B3-02	G12-XXSD-110A	B3前排	B排	8.89	6.08	1.26%	62.3	24.8	28	24455	0	5.45%	7.00%	0.82 	7.44	5.8	0.0124 	25.2	24025	188	5
2024-08-13	32	181.5	白班	CLPC295240747802D42N05	0.6-1.6	断下线	0.032	2024/8/13 1:04	N1B4112408120972	XQ-B4-11	1	B4后排	B排	7.58	6.14	1.28%	31.6	25.1	28	24770	0	5.52%	7.00%	0.82 	7.67	5.82	0.0126 	24.1	24255	0	55
2024-08-12	32	181.5	白班	CLPC295240747902D52Y06	0.6-1.6	#N/A	0.032	2024/8/12 2:31	N2B3032408110952	XQ-B3-03	G12-XXSD-110A	B3前排	B排	8.23	6.13	1.28%	41.4	25.1	28	24782.5	0	6.00%	7.00%	0.85 	8.08	5.85	0.0127 	23.4	24310	0	6
2024-08-14	32	181.5	夜班	CLPC295240747902D62Y04	0.6-1.6	#N/A	0.032	2024/8/14 23:49	N1B3082408141192	XQ-B3-08	G12-YS33-130-110	B3前排	B排	7.59	6.22	1.26%	23.1	25.9	27.9	24800	0	5.00%	6.00%	0.74 	7.6	5.82	0.0123 	24.2	24375	1	134
2024-08-14	28	176.5	夜班	CLPC295240747902D62Y05	0.6-1.6	跳线	0.028	2024/8/14 23:48	N1B1152408141072	XQ-B1-15	G12-130-H26-FQ-29	B1后排	B排	7.59	6.22	1.26%	23.1	25.9	27.9	24800	0	5.00%	6.00%	0.74 	7.6	5.82	0.0123 	24.2	24375	2	2
2024-08-14	28	176.5	夜班	CLPC295240748002D72N03	0.6-1.6	#N/A	0.028	2024/8/14 23:26	N1B2152408141042	XQ-B2-15	G12-130-H26-FQ-29	B2后排	B排	7.48	6.21	1.27%	30.3	25.9	27.8	24800	0	5.00%	6.00%	0.73 	7.6	5.82	0.0123 	24.2	24375	4	4
2024-08-13	28	176.5	夜班	CLPC295240748002D72N04	0.6-1.6	#N/A	0.028	2024/8/13 13:38	N1B1152408130961	XQ-B1-15	G12-130-H26-FQ-29	B1后排	B排	7.78	6.13	1.27%	57	25.7	28.1	24780	0	5.45%	7.00%	0.82 	7.79	5.81	0.0126 	24.5	24285	2	1
2024-08-13	32	181.5	夜班	CLPC295240748002D72N05	0.6-1.6	#N/A	0.032	2024/8/13 20:48	N1B3062408131091	XQ-B3-06	G12-XXSD-110A	B3前排	B排	8.94	6.1	1.26%	41.5	25.3	28.1	24455	0	5.45%	7.00%	0.82 	7.65	5.85	0.0124 	24.6	24025	5	8
2024-08-14	32	181.5	白班	CLPC295240748002D72N06W	0.6-1.6	#N/A	0.032	2024/8/14 8:11	N2B4042408131142	XQ-B4-04	G12-XXSD-110A	B4前排	B排	7.85	6.12	1.27%	39.1	24.8	27.9	24512.5	0	5.00%	7.00%	0.73 	7.78	5.86	0.0123 	23.6	24000	13	13
